,text,task_1
1863,"Akhilesh जी आप Disappointed न be ,Akhilesh well your Disappointed No be ,…",NOT
1864,"#Lowly say कहते Opposition How much #Below चला Went See,, Free voice Red",NOT
1865,Where From Fast the winds Of To come जाना Is हमारी ज़िद है There itself But Gave burn Is,NOT
1866,"India And Bangladesh match के during Season पर Too will remain vision, बाहर बैठ Can Are These Two player #INDvBAN #CWC19",NOT
1867,"A state in Eastern India In Health services की open pole, SC To told- डॉक्टरों Of 57% And नर्सों Of 71% Post below #Bihar https://abpnews.abplive.in/bihar-news/bihar-poor-healthcare-facilities-over-50-percent-vacant-posts-of-doctors-1158903 …",NOT
1868,टेंट In Auntie Did Fuck 3,HOF
1869,#Gwalior में घर Of दरवाजे But vertical 4 Year Did Baby girl To पड़ोसी Of #dogs ने screaming Kill Poured. This  महीने #Bhopal In Too आवारा dogs has 6 Year Of Children To scratching Kill डाला Was. #sad,HOF
1870,Why don't you write about this ?,NOT
1871,भाई If 1-2 reporters Of Together leaching Are So I भी B J P के Together रहूँगा। Of Got it??,NOT
1872,#ICCWorldCup2019 In Today टूर्नामेंट Of 40th match #Birmingham Of edgbaston क्रिकेट ground But टीम India And Bangladesh Of बीच खेला Will go match का broadcast StarSports Of apart from HotStar But Did Will go #CWC2019 #INDvsBAN,NOT
1873,Tabrez Ansari Of death From Country को Very Big irreparable क्षति Hui Is ..आज He बाइक stole are Were Tomorrow To car चुराते .. Day before ट्रक चुराते ..फिर Betel लेकर the killing Do.. Are सकता Is Tomorrow To अल Law come on ISIS In Involved being infidels To kill... Their death has promising चोर lost Gave Is..!! #tbrejansari,HOF
1874,sister has नंगी being Did Funny ass - चुत Dance,HOF
1875,"मुझे This Understanding In No आता Is That Ginnie countries In 'Ganges River' नहीं है, There के People Sin How wash Will be @Anu_Yadav88",NOT
1876,"सोजा Bhainchod, Each Any New नया joke does Rehta This",HOF
1877,"India To third झटका, Kohli 26 Run by making Out https://bit.ly/2xvCUIB",NOT
1878,i Involved am तेरी Eid में.. तु Involved Are My Diwali In.. big मजा will come Then Hindu ritual of worship And Qawwaali In.. I Hindu You Muslim.. Let us go One Times तो become जाए Both together इंन्सान..,NOT
1879,"#Friend ख़रीदे No goes, These तो They #bastard was Is, Who To you Sometimes #Gentry नहीं Look चाहते !!",NOT
1880,ये My बेटा 7th In Is Now School In Any  One popular नेता Did biography पर project Was वो ch In Came Then From This way project coming है ch में सरदार Patel 5th भगतसिंह item Queen Jhansi And 7th In Subhash Yes In To you Reliance brings हूं 12th As far as Of all project As far as नेहरू of course नही will come,NOT
1881,"Sir Hajj Syed Ahmed Pasha Quadri Sahab MLA about t plastic And Gen.Secretary Aimim, @RiyazEffendi MLC And Corporator's Has Taken Meeting With @GHMCOnline @CommissionrGHMC Along With Ghmc Officers And Water Works Officers @ GHMC Head Office. @Advice",NOT
1882,"चाचा, This much ass In दम No Is Any  Of",HOF
1883,I knew a worthy in my PTI days who changed muscleman to Muslim in a sports news from the Seoul Olympics!,NOT
1884,"Come इस Times Heat Did holidays In Roaming चलें । Here Bus From घूमने Of Very only कम Rent Too है, And He Too Travel पूरी होने Of Afterwards took go Is",NOT
1885,"Budget 2019: महिला Security From taking आर्थिक Help Did Demand तक, ladies Did Are These Big उम्मीदें https://abpnews.abplive.in/business/budget-2019-from-womens-safety-to-financial-assistance-these-big-hopes-for-women-1157526 … #Budget2019",NOT
1886,"Victory Bhim Victory meme, Takbeer- Allahu अकबर, जय Hind! @Advice",NOT
1887,I know you can’t. It’s really disappointing. भोसडिके,HOF
1888,"Sita' will handle 'Home' Of Budget ! बुजुर्ग को Respect, महिलाओं To 'Power' ! संभलेगा Kitchen, better Will happen Life ! elderly To tax In राहत, better Health ! न्यू इंडिया Of Budget 1 PM @zeenevus But #ZeeNewsParSabkaBudget",NOT
1889,Manikarnika ते of Jhansi the queen Laxmi Bai... travel simple नव्हता... https://bit.ly/2Y4ea5S @ShankarHPawar #Laxmi Bai #Jhansi #JhansiKiRani ranilamibai,NOT
1890,भतीजे To Take sitting #Aunt #भोपाल In engaged cursing #Amethi In Happened so हुआ #Modi तल are Malpua #बंगाल In #Elder sister Did Supplication #kanhaiya_kumar has dug up the well ज्योतिराधे lost Gambling शत्रुधन silenced Happened राज babbar made Mice 22 State ने 00 touched So #जो Happened so Happened #Modi_hai_to_mumkin_hai,NOT
1891,"90% bahubali Hindu समाज from, and CBI Hair entered Tax doing Atiq Ahmed पर।ये Partiality No So और What Is? (Bahubali Atiq Ahmed But CBI ने दर्ज Did hair, Property डीलर To जेल में to bang Of Was Blame) http://dhunt.in/6k2rj?s=a&ss=pd Source : 'OneIndia' via Dailyhunt download Do: http://dhunt.in/DWND",HOF
1892,manishankar Iyer ने So One only Times spoke था But 'sir' has कई बार proven Did...!! #Lowly,NOT
1893,Media Bus Modi Of one one Talk To grasp Of Tweet करने In Put Happened Is? compliments Of Bridge constraints मे engaged Hui है। But leaching Pay Modi जी to speak आए न These Dalli Media the ones सवाल to do came Is. Country In Muslim-Dalit To target Did Go Stayed है। But कोई भी BJP on it to speak No Come रहा Is. शर्मनाम!,HOF
1894,Sonia Yes की Mimicry Do Australia Of Prime Minister .. 'Kithna good हे मोदी',NOT
1895,"located सुनिए sir, AIMIM Jharkhand That Team has मोब lynching में killed गए Tabrez Of Family To 50000 Rupees And This Hair To Long Of For Each तरह Of खर्च lifting Of ऐलान Did Is.",NOT
1896,"thirsty Is These Earth Now So बदरा Come Go क्यूं रचते हो Play These, We सबकी प्यास extinguished Go, See Farm खलिहान Dry Is, Each Farmer Here Thinking में drowned Is, Now When Coming subtract with, Each life इस Hope In place Is.. #WordTreasury #hindi_word",NOT
1897,And the same buy happened flat के balcony From नीचे plastic Did bottle फेकेंगे You fucker...,HOF
1898,brother in law in the year hot Fuck की 10 sec,HOF
1899,"सुषमा Swaraj has below Did सरकारी bungalow, Said- Now Earlier Of addresses पर Me contact No Are will be able #Sushma Swaraj https://abpnews.abplive.in/india-news/bjp-leader-sushma-swaraj-moves-out-of-official-residence-1156968 …",NOT
1900,अपने Uncle #Member of parliament Legislator To haraam Of #dogs Of Ahead Bread putting हो उसकी so Pensions S GST tex No Who Soldier Country Did Service does h 16 Year duty करता h Country Of corner corner I by going They टैक्स दे Uncle Yes 5 Year Assembly के लोकसभा Of Member रहे And Free म Age Filled बिना tax Of Pensions L रहे h @aajtak,HOF
1901,राजस्थान: पहलू Mine But Test In disturbance Pie caste Is So re will be Inquiry अशोक Gehlot https://abpnews.abplive.in/india-news/rajasthan-cm-ashok-gehlot-says-if-needed-pehlu-khan-case-will-be-re-investigate-1156966 …,NOT
1902,"Let go, Pragya thakur To वनक्कम। #मोदी #pragya_thakur",NOT
1903,"पत्थरबाजी End Are finished Is, Now Any पत्थरबाज vision No coming ??",NOT
1904,"2002 In Godhra Happened So Happened, Sorry करवाया So करवाया! dogs Of puppy भी Vehicle Below now है So Pain Would Is! But Me vote 1984 पर Two #नीच #NeechPolitics #Scoundrel",HOF
1905,Brother Election commission What Liquor पिकर soy Is क्या ?Bhenchod election commission ममता Of girl फ्रेंड So नही Is So far love of a mother Of Gundopar Proceeding Why No Tax stay|election commission love of a mother And love of a mother Of गुडो to soon सेजल्द Punishment Give Otherwise love of a mother To हम we will pick up BJP the ones ने in hand Chudia No पहनी Is .Otherwise result a lot बुरा,HOF
1906,Parliament Session LIVE: TMC Member of parliament Of Question But Minister ने Said- बाउंसर्स Did Help से बैंक Loan Did recovery नहीं Tax Can https://abpnews.abplive.in/india-news/parliament-live-updates-jammu-kashmir-quota-bill-in-rajya-sabha-1157811 …,NOT
1907,Hot Girl has Our teacher को Phone Tax Of दिया pussy Fuck offer टीचर To खुशी Of location,HOF
1908,Who भी Our Name के Ahead watchman लगा gives Is Truth hearing For him Anger Why now Is? उसके mouth From गालियां only Why coming out हैं? They अपने Father To छोड़कर Modi To My  Father Why agrees Is? Because चौकीदार #Thief only No #Lowly Too Is,HOF
1909,"Who Says Is They everyone's Together everyone's Development will do Who Says है कि He poverty seen है? Who Says Is They जनता the servant Is? actor-player Of fever injury Pay tweet, But hundreds Children मर रहे Is Him Any News ही No? vote Of लिए cries है And children Did Death Pay डिनर करता Is Sometimes saw है shameless Prime Minister?",HOF
1910,What Would Is death Of बाद Body Of Mister Dark woman का Sermon. What मृत्यु के Afterwards Relation End Are जाता Is? relations relationship Of Time cycle. #भगवद्गीता In #कृष्णा has whom #High #योनियाँ And #Lowly #vagina Said Is Him #कुरान In What Said Went. #ahmadisa #कल्किअवतार #Ahmedisa #Krishna @avatarkrishna,NOT
1911,whore you only Is As such Hard work Of to eat के लिए bitch खराब भोसड़ी Did Sister Did Lohri flamboyant,HOF
1912,aji Their face From गाँड तक overflowing Tax will give,HOF
1913,"Healthy may you be mighty Bhava, चिरंजीवी Bhava @Rahul Gandhi जी To Birth Day की Very Very Congrats.",NOT
1914,"कहीं Dalits To hit जा Stayed Is तो somewhere Muslims Pay leaching Did जा doing Is. कही reporters Of ऊपर पेसाब Tax दिया Go Stayed Is, तो कही official Employee To bat से hit Go Stayed Is. These dictators has Each Place Fire put Hui Is, Power के Force And Pride Pay bully Pay descend Went Is BJP",HOF
1915,Some Day eggs Of carts लगाएगा brother-in-law Did appearance only boar like seem रही है।,HOF
1916,"भाजपा the ones great Know Are angle Like #मुद्दा जनता Of mouth But When #Paste है #कर्नाटक Election In Jinnah in ""Gujarat"" #नीच,”MP”Cg And in ""Rajasthan"" Bajrang Bali ""Delhi"" Punjab ""Haryana"" For #Rajeev Gandhi और #Sikh Riots, May 12 के Afterwards Any and this Only Therefore ताकी public 2014 Of #Cheating Letter No See could",HOF
1917,ये Question पूछने Worthy only No Is,NOT
1918,"erased are gaps, open are Ways: 1.84 करोड़ विद्यार्थियों To mill doing Online स्कॉलरशिप। डिजिटल India, Let us go create New India. #DigitalIndiaNewIndia",NOT
1919,#Lowly to say But manishankar To Expelled Tax Gave Went था #बापू Of killers #GODSE को Patriot to say पर What #प्रज्ञा भी Expelled will be ? @AmitShah @Rahul Gandhi,HOF
1920,This current वर्ल्ड cup टूर्नामेंट In Rohit Sharma का the fourth century Is,NOT
1921,"Bhenchod Congress Government has लाइन attached कर Gave , मुस्कुराइए आप Kamal Nath dogs Did Government In Is",HOF
1922,All day Talk do Then भी Talk to do की bakery Made are They Strange Like रिश्ता Is तुमसे....,NOT
1923,इस्लाम In movies In acting haraam Is 'Zaira Meaning Who movies In Work Tax are है Salman शाहरुख आमीर सैफू These So All Bastard Is?,HOF
1924,"bat कांड: #AkashVijayvargiya To Cause Tell notice Ongoing करेगी @BJP4India , @Narendra Modi has जताई Was displeasure",NOT
1925,इस travel Did Success Of real entitled You Is @digvijaya_28 #HappyFathersDay2019,NOT
1926,Scha desh award isi ko two h set the moh maya Excluding be desh k For Thinking ak alg to bat hJai hind jai Akhilesh,NOT
1927,Now Came Understanding In. तुम Why screaming doing Is escape के For. Your जीजा Yes थे Who Temple In sabotage done है swag Media has भी इस Event To No Shown. Mosque Would So brother in law Of घर assuming Plenty shows,HOF
1928,"Mangalore airport पर runway But slipped air इंडिया Of plane, All 183 यात्री Safe #AirIndia https://abpnews.abplive.in/india-news/air-india-express-dubai-to-mangalore-aircraft-veered-off-the-taxiway-1157610 …",NOT
1929,"Basterd Bastard पहले terrorists भेजते हो Temple In sabotage to do के For Now Knowledge पेल रहे Are, That Plate में accounts Are the same In hole Do हो Salt हराम Bike Thief Tabrez To Hindus Of चोला Muslim To wearing getting killed Are Then commotion to stir up Are bastards Kafir.",HOF
1930,असम: NRC Did गणना Complete to do Of For time limit 31 july As far as बढ़ी #NRC https://abpnews.abplive.in/india-news/assam-nrc-deadline-extended-by-one-month-final-list-to-be-published-on-july-31-1158175 …,NOT
1931,2000 Did Note में chip है - #zee_huzoor_news सोचा All People Mistake No Went be Therefore Memory Heart Give. @ZeeNewsHindi @ZakirAliTyagi @AbbasAliRushdi,NOT
1932,साला Bihari Jackal Bhabhi gives Is लेना Give Some है No.. swag somewhere Of...,HOF
1933,#bangles बिन make up What mine mine के बिन Home Of अर्थ क्या As Water bin fish Of अर्थ What Love Of bin Ghazal Of Meaning What #WordTreasury,NOT
1934,ये account One islamic Jihadi pig walked Stayed Is. Maximum संख्या In Report करें। @aroraups @DrSachinSrivas1 @vidyanand_v @ArunbajpaiRajan @prayagrajwale @Shimanshu_,HOF
1935,अतंकी #pragya_thakur Self To Saint called can है तो Azad #India Of पहले terrorists #Sweet To Country Devotee क्यों नही Say Can you? #Modi_hai_to_mumkin_hai @alamgirizvi @ModiLeDubega @Dilsedesh @Anjoubrahah43 @KPadmaRani1 @KPadmaRani1 @kumarishramani,HOF
1936,"बाबासाहब To Brahmins has मंदिर go From stopped, Babasaheb has Brahmins Of Temple And Religion Both को छोड़ Gave, Listen are हो No untouchable #Jai Bheem #बनेवं #BanRSS #AvanSarkar #EVMPM @kiran_patniak @DalitOnLine @Anjupra7743 @Vndnason @malrajeshsp @KumarSONY14 @msduhari19 #BanDigitalElections",HOF
1937,That Country In #kanhaiya_kumar जैसा पढ़ा wrote Youth Garland go #आतंकवादी_प्रज्ञा Victory go That देश की public To God good do||,HOF
1938,Tomorrow Night को सपने In One Girl has Me Utensil get it done And Clothes wash off What I This निकट Future In Marriage Of Signal समझूं कृपया शादीशुदा People Guidance Do,NOT
1939,You ठीक से janitor No कर Get  are Your By UP के 31000 of instruction को 17000 Honorarium Gave Went whom Yogi सरकार 2 Year From suppressed Of sitting Is कैसी janitor Is Correct From do it Yogi Government has These determination took Is To you चुनाव हरा will give Correct से करिये janitor #instructor_honorarium_17000 #instructor_honorarium_17000,HOF
1940,many Welcome see will be But As such नहीं.. As such Passion की आजे @Narendra Modi जी To Then From @pmindia बनाय Give... I am enjoying @BJP4Delhi @amitmalviya,NOT
1941,Madharjat Now Lyrics रहा Was एक महिना Happened Is Now Lyrics Stayed Is one seal भी No Happened Silent Bhadwe भेनचोद,HOF
1942,"7 days में Own वेबसाइट No walked could, he Idiot Country चलाने Did Talk करते Are @haronhk055771 @Aqdas_shaikh_22 @ashrafam @syedfarmanahmed @akramtyagi @Md__Raj @lambalka @TauqeerMim",HOF
1943,"These Is This mullahs Harsh Vardhan Of असली the face , इसने इस्लाम My  took है , Bastard संघ volunteer what Name Pay stigma @RSSorg .This Bastard has B J P workers who antisocial Element क़हा है Tomorrow Night what Tweet में .",HOF
1944,इस the news Did पुष्टि Are finished Is That Indian Air Army के wing कमांडर congratulations वर्थमान And उनका Fellow the pilot Pakistan के Possession In Are. Supplication do it That Our Government विंग the commander अभिनंदन current To Soon From Soon safe India Back Bring it God अफ़ियत Of Case Say Amen #BringBackAbhinandan,NOT
1945,Pakistan Of East ऑलराउंडर abdul रज्जाक has Said That He Indian player को दुनिया Of To all best हरफनमौला खिलाड़ियों Did List In Involved Tax Can Are. #ICCWorldCup2019 #CWC2019 #INDvsPAK,NOT
1946,Victory Mister Ram का Slogan By applying! Any  Muslim To Modi Devotee only मार Can Is! राम भक्त No!,HOF
1947,"Truth listening to only #dogs Did Kind rump pressing Part Went you फौजी की offspring No Are Can. Check कर तेरा Father कोई And Will happen. BC Indians To cursing gives है। Here coming Talk Tax You answer Will give Brother-in-law fraud , Chor to Son.. Tere पिछवाड़े In दम Would So भागता No #Basterd",HOF
1948,"And their What Who लोग dead (मुर्गा, बकरी, Cow, Buffalo, pig And so on) To खाकर My  Abdomen while filling Is.",HOF
1949,"right here So Our New India Is, Earlier B J P Country Of अंदर धर्म-जाती Did Politics to?? Now Country Of public Of Peoples Of Inside This much Discrimination कर Gave Is BJP And dock Media has की यहां Now rape करने guys को धर्म From जोड़ Of saw जाता Is. Shame comes Is This way people Did Thinking के taking क्या made inserted This देश To.",HOF
1950,abe boar हलाला Did birth ज्यादा Chapper Chapper किया No Tongue drag will take brother-in-law Did,HOF
1951,और Then Too This boar Did offspring Cut Children say Are That Islam खतरे में है,HOF
1952,You fucker अपनी sky blue Book From Say Did One only Muslim born by doing दिखा दे,HOF
1953,"Muslim कि Life So much Affordable? Jharkhand Of Tabrez To पहले Theft Of शक In pillars From बांध Tax beaten Went, Then Victory Sriram Of slogans Installed, Then Injured stage In Police To handed over Gave, पुलिस हिरासत In Tomorrow उसकि Death Are गई, Now As far as One भी accused Arrested No Happened Is, परिवार ने the killing का Blame planted Is.",NOT
1954,"Rohit शर्मा That century But Discussion Is,... A state in Eastern India In बच्चों That Death Of Too सेंचुरी seem finished है, लेकिन All silenced Are ! #neech.2",NOT
1955,साले boar Did offspring तुम जैसे India में garbage spread रहे Are तुम As No Let's go Went No Hindustan From So Hindustani At once Clean Are will go Years Some Doing to make Is नहीं Poor men To public Die doing है his No See are Are Years War quarrels Dog I lose हलाल की offspring And आदमखोर,HOF
1956,Absolutely Correct Say are Is We only motherfucker Is Who brotherhood playing playing Today As far as Own माँ बहनो Did नीलामी get it done Come remain Is This 'भाई-चारा' Name Of शब्द ने हमें And Our वोट to get the ones parliamentarians To impotent made दिया।,HOF
1957,"Gujarat: स्टैच्यू off Unity Did दर्शक gallery In full Rain Of Water, Disappointed happened Tourist #StatueOfUnity https://abpnews.abplive.in/india-news/gujarat-rain-water-create-puddles-in-statue-of-unity-viewers-gallery-1157114 …",NOT
1958,"houses Did sales But brake, बजट बढ़ाएगा speed! Other वीडियो Of For क्लिक do http://bit.ly/at_videos #ATVideo",NOT
1959,#CWC19 India has Bangladesh To 28 runs से beat. world cup In India Did छठी Victory Of Afterwards India semifinal In पहुंचा. #INDvBAN,NOT
1960,@glamanzd : Congress has Our Government In to all freedom दी.सही है bhidu These Modi's माँ Of ...Bhenchod One लौंडी से Mind Filled जाय So Divorce Lyrics Of second Marriage Can Were. freedom From Pakistan Zindabad Lyrics Can were.if your Daughter come on Sister होती So Him वापर के तीन Divorce Give can Were.,HOF
1961,"Mallya To लंदन हाई court From Miley relief, extradition Verdict Of Against appeal Did इजाजत",NOT
1962,India vs England Match Preview: difficulties में surrounded मेजबान England Of सामने India की invincible challenge https://www.wahcricket.com/news/world-cup-2019-india-vs-england-match-preview-desperate-england-seek-upswing-against-rampaging-india-to-keep-semi-final-hopes-alive-138612 …,NOT
1963,you हरामी Each बात But Modi Of Th only खाया Tax हर Talk But Modi Modi,HOF
1964,Some to the bastards मजहब Of नाम pick up In Shame आ doing Is. Jharkhand Of cases In These Bastard गला फाड़ Of screaming are Were.,HOF
1965,"#When #Lion #chalta Is So #हजारों #dogs #bhokte Is Such #कहावत heard Was , #Today #संसद In #See has को Too #mill गया #asaduddin #哦外四",NOT
1966,These So motherfucker Is public उसको Lesson teach दिया Lok Sabha In Assembly In Too Same Condition Will happen You तो नही Is Delhi पुलिस किसके Add Is,HOF
1967,"Honorable Prime Minister #मोदी Yes, क्या Now Too You #प्रज्ञा_ठाकुर To Sorry No Did...?",NOT
1968,"They Talk do Graveyard की,आप Talk Do Woman Respect की। वो Talk करेंगे Gita Ramayana that you Talk Do भारतीय the constitution Did.",NOT
1969,Good Listen Sanghis!! #मोहम्मद_शमी To patriotism to show Of लिए 'Vande Mataram' Speak पड़ेगा What?? #Just_पूँछिन #INDvsWI #CWC19,NOT
1970,"Rajasthan: Panchayati Rule by-election In Congress की शानदार Victory, BJP To Put झटका #Rajasthan https://abpnews.abplive.in/india-news/rajasthan-by-polls-results-congress-bags-39-of-74-panchayat-samiti-seats-1158957 …",NOT
1971,#dogs #भोंकते Is Our जिंदा having Of Feeling to unleash Of लिए.. crocodile जंगल Of silence #Lion Did मौजूदगी left does Is... #modi,NOT
1972,Tabrez के to die But whore Weeping to raise Wali media.. Delhi In mullahs की Objection But शांत Why??? @sudhirchaudhry @myogiadityanath @anjanaonkashyap,HOF
1973,Rohit You God has भड़वा only Make Was या you Here आकर swag become Went?,HOF
1974,Mian No आज Pappu Of lund ज्यादा चूस Took Back Too Put up Take,HOF
1975,Woman तकबीर Allah hu Akbar Of Slogan putting आतंकवादी stone thrower,HOF
1976,"Kabir Singh इन '''''''''''' oh A Who ओकरा Of Touch किहिस Ray motherfucker , stop Yours daughter Fuck Today cutting only देते Is Brother-in-law #kabirsingh",HOF
1977,@YogiAdityanath मूझे seems Is कि आपको @Narendra Modi को Two Four printed investment चाहिए । मोदी To मुस्लिमों Did ass to lick कि hobbies लग Went seems Is. Hindus Die are Is And These Miyan Our Muslim people Did Help to do In seem Went Is ।,HOF
1978,This Garland From Put Was That Some So Necessary सिख will you go तुम लोग But seems mayawati कि Kind Complete तरह से विनाश get done कर only मानोगी। To you seems Very looking forward From That Day Of Wait Is When #kanhaiya_kumar जैसा Country treacherous double faced Salt हराम This देश के pieces will do Hand In Power Take Tax And You People Want Too This only Are.,NOT
1979,Indian public पार्टी Of sycophants Devotee ने Did देश From soldiers Of Did Insult #Lowly As शब्द का Use Tax Today Own Education का परिचय Give दिया From this come on Clean proven Would Is That RSS From Inspired People Bus Our Army के seals का Insult Tax Can है। @angpi @neerajkundan @tears @cincindia @guptar,HOF
1980,"So Bhosadpal ,कॊन Right snatch Stayed Is , motherfucker ? तू Too मा Fuck ,They Too ! Who? spoke उसको social Media Pay insert को , Silent arc निकल जाती .But Sisterfucker Ass In कीडा Is No?",HOF
1981,मुजे So seems है This bhosdk Mwali के Home Its Birth From Earlier Any Cleric Night को now go Will happen,HOF
1982,"ये pig Of puppy Is md anas ,, terrorists seminary From read Happened ।",HOF
1983,"whore रोना बंद Tax, Babri Mosque to break gonna terrorists Country Of PM है. #DelhiTemple #HinduTerrorist",HOF
1984,reality So These Is That These All पैदाइशी Bastard ही हैं जो Coward Hindu Were They Muslim become Gone. These सबके पूर्वज Hindu only Are No तो Any  From Too Four पीढ़ी Earlier Of people Of Name asking Tax See. That's why ये All double faced only हैं।,HOF
1985,madrassas के Name From ass In Chili क्यों looks like Is.,HOF
1986,BJP Leader रेप Tax Give तो Any Patriot No बनता?? BJP Government In Children died So Any  Media वाले Of ज़मीर No जागता?? BJP the ones Some Too to provoke the ones बयान Give कोई Patriot सामने No Now?? but Opposition Of Leader Mobile चलाने From थोड़ा Like Some to speak Pay All Of patriotism simmer kill looks like Is.,HOF
1987,#Mayawati has Our small Brother happiness कुमार को #BSP Of राष्ट्रीय vice president And Nephew Sky आनंद को नेशनल कॉर्डिनेटर make Of decision Did Is. And Together only Together Satish चंद्र Mishra To blue file taking बिना Shoe पहने Back standing stay Did responsibility Gave gone Is.,NOT
1988,"कुत्ते Did Seed Are 2024 In तुम्हारी Remaining कुची Mother Too Complete Kind खुदेगी mc, chaotic Element bsdk Your फ़ुफ़े, bitter लिखने In Anthem bursting Is, This only Reverse Would So bold writing hindu, pig Of rotten हुए Seed Did पैदाईश Is all congressman",HOF
1989,"What @Saurabh_MLAgk Lie to speak Did भी To the extent was Is । Life Bhuj Tax incomplete paper showing Are public To । I Truth keep gives am. mcd has ठेका 5,27,48,941 में Gave. i.e लगभग 12 Lakh In. @msisodia जी है Any answer अपने Lie Of. Shame Is या They Too बेच ate @ArvindKejriwal जी ।",HOF
1990,यह Justice Religion Of Base पर होता Is One terrorists To Bell मिल can Is But the poor the oppressed Did fight to fight the ones To पैरोल No mill सकती । This only है You Of Justice,HOF
1991,I Congress From Ask wanted हूँ कि gatherings islamic और JKLF But Today तक Prevention Why नहीं लगाया Went Was ? Modi Government आने Of Afterwards These But Prevention Put. These separatists And traitors But Prevention No putting कांग्रेस Whom Happy  Doing चाहती Was?,HOF
1992,"You हुसैन (Ed.) the ones Are, kufr Of नारे dying दम As far as Don't Placement #Lynching",HOF
1993,"बूम Boom bumrah, Tax Gave मोसदिक That ass To Astray",HOF
1994,That Anupriya Patel To आज Minister No by making Kurmi Society Did unseen Did gone है उनके पिता sonelal Patel To 23 april 1999 To welfare सिंह की B J P Government In Police has Kill Kill कर Hand Feet the break Gave Was Then Atiq Ahmed has their openly मदद Did Was. भाजपा To vote देने Of कुर्मियों To These How? stitched found!,HOF
1995,@Arvind Kejriwal Bastard की offspring Now Again Sometimes Don't भौंकना।,HOF
1996,"Ginnie journalists ने सत्ता Did Slavery Of For My  conscience sell Gave Is, वो Our children From How Eye मिलाकर बात Do will be ?",HOF
1997,after all These Muslim wanted What है What Its real Motive riot riot to make Is. Ibadat करना come on Namaz ada Doing Any bad बात No But That Namaz come on Ibadat To चलती ट्रेन In everyone's Way  Stoppage कर करना What justified Is? या These One conspiracy Is दंगा to get की?,HOF
1998,abe More say Akhtar Delhi In your caste people ने मंदिर In मुर्तिया broken Gave उसके about मे Some भसेगा Did No brother-in-law हरामी India Country Of Account Is And evils Too India inhabitants Did only करता Is,HOF
1999,तू तो Absolutely Broker seem रहा Are Orange swag I have First Times saw,HOF
2000,कहाँ mouth Black By doing आया Is Children To bowlers हरामी Halala Did born terrorists community Of शेतान circumcised bitter,HOF
2001,Listen Miyan...Azam Your As where That पैदावार To मंदिर के hours That Sound भी anklet bells जैसा heard will fall That Man To Parliament building Did dignity Of Realization नही They Member of parliament भड़वा Is..!!!!,HOF
2002,"These हरामी केजरीवाल To appeared Gave कि No No appeared Gave Will happen Why Did केजरीवाल So Muslims Of god Is,",HOF
2003,हाथी Let's go Own Speed #dogs भौंके Hundred thousand,HOF
2004,"आज Any  And Of daughter-sister Of साथ rape And Gun Shot मारी Go doing Tomorrow Yours Too turn Come can है। here silenced being dead Did तरह pageant Look to all भारी पड़ Can Is, These Government Did Dictatorship और increased can Is. time living Question Raise begin कर Two otherwise सवाल to do पे getting up लायक No Will stay",NOT
2005,When As far as This way Condiments में media और सेक्युलरो Of outrage Similar No Will happen Then As far as India यादव And Tabrez अंसारी like Did Compare was will remain !,NOT
2006,"बड़े elder Bakchod, foolish, बड़बोले, throw up और liars see, But As such They Too owaisi प्रेमी कटवा And boar No देखा Whosoever Trump Did Daughter To Too No spared...",HOF
2007,like this भोस्डीके Cleric So How many? Mosque In sitting तुम Peoples Did Small Small लडकियो To रोज knocking Is No Gandu राम रहीम No Motherfucker आसाराम God Is Some People Is Who their Back brother-in-law मूर्ख Were But the mosques मे Who Demon पाल keep Is They तो came Day Any  To Ahead From किसी Back From knocking रह्ते Is their grip Take,HOF
2008,"Era भी उसका What Do Who Devotee हो महाकाल of. coronation Did Do prepare, come Stayed Is Saffron bearer.",HOF
2009,"Sir That Day रोड़ पर crossroads But केजरीवाल की Mother बहन And Daughter को कठूवे fuck Of will go That Day Kejrival To Address will take, This dogs Did family To Police Security Miley happened है This whore Of Children To No Difference पड़ता",HOF
2010,"#in India a lot #dogs Rogue बनकर walking around living yes, barking Is And thorns भी are Is.. अगर In #Pakistan गोशकी less Is And chavse Ese Eat Want है So of iron भेजे What? Absolutely मुफ्त!!!@no cost..",HOF
2011,तुम हो pig कि offspring Your Abba Is pig So much Noble No हो You terrorists Bus मैं इतना Lyrics Stayed am Rest From Stay Otherwise Hindu ने Weapon picking For No Then somewhere Some नहीं Tax will get,HOF
2012,Bhosandi वाले Bitch की birth My  Gand khujliwal Pappu From Fadwa बीजेपी guys Of Dizziness In will have to तो boar Did offspring Your backyard drop it Too to apply Worthy नही बचेगा कुतीया Did birth,HOF
2013,तू #dogs Of No #Cat Of #बच्चा Is कुत्ता faithful Would Is But तू #बिल्ली Of #Child Is Who thinks Is #Owner कब go And I सब Eat Shall I go..??? BC.. you When #Country Of #against बोलना will leave #cats,HOF
2014,Imran hussain तेरी Status What Is boar कल को Mosque will break तो scream Shout Don't भाई fodder Carry on And Calmness Did appeal Doing,HOF
2015,फिर तेरी Mother your नयी wife My Together threesome will do you video Make Understanding Went मादरचोद,HOF
2016,"running Go, और Kejrival Of Ear Of Below One रखकर आजा' ....",HOF
2017,माँ hit मुल्लों Did । motherfucker mullahs,HOF
2018,सूअर Did Crop Sterilization to get से only will stop,HOF
