,text,task_1
3074,abe सूअर cage ओवैसी मस्जिद breaks down तो तुमलोग क्या Do,HOF
3075,#AIMIM MLA Adv @warispathan Attend Eid Milan Event. Organised By Police Family Welfare Committee And #ShansherKhan Sahab.,NOT
3076,"total असंवैधानिक Work कर doing है Modi की सरकार, यह Own constitutional ड्यूटीज में पूरी Kind फेल हो finished Is, #AIMIM आमदार वारिस पठान आज As far as But. @aajtak @anjanaomkashyap @warispathan",HOF
3077,ARRANGEMENT: A state in Eastern India में बच्चोें की मौत पर Prime Minister नरेंद्र मोदी की Silence. आपकी Opinion? #Muzaffarpur #Bihar #ShikharDhawan,HOF
3078,"35A, और 370 स्थाई Are come on अस्थाई Me इससे Any फर्क No Ptda. बस Both End having Need बरना B J P मुह के बल गिरेगी। बो हरामी पत्थर killed और We उन्हे दूध पिलाए। दादा Now सहन नही होता।",HOF
3079,18 Year Of सैनिक Martyr हुआ So वह बच्चा No था और 25 साल का पत्थरबाज मारा जाए तो वह Child था Who Like नशा करते Are double faced @bijaykbi @B2DAbhavsar28 @mvmeet @KapilMishra_IND,HOF
3080,"लगता है Ochre Team एक भड़वा टीम To Outside से only भगवा देगा, What This ही इसे कूट नीति कहते है ।",HOF
3081,ये See AMU Of चुतिये का चूतियापा सुअर Did औलाद है भेनचोद,HOF
3082,"Very जल्द ही शिक्षा विभाग Too pvt होगा,तब We Complete तरह से इनके Clutch में हो जायेंगे ।। RSS Our Motive In 99% succeeded हो have done हैं 2024 के बाद 100%.!",HOF
3083,#Jharkhand Violent violent Hindu Crowd का Hunt हुए #तबरेज_अंसारी का Family इंसाफ की Demand कर रहा है क्या इंसाफ मिलेगा?? you will see तो हर turn पे मिल will go #लाशें ढूँडोगे तो इस शहर में #क़ातिल न मिलेगा @ZarfOfficial @RiituS @mpchalia @ziddy_zoya @lambalka @SapnaAgrahari1,HOF
3084,जँहा Miley Tawa-Parat! the same गुजारदी सारी रात!! Hahahahahahaha जितनी Discount मिलेगी ... इनकी Self की #हलाला वाली mindset और #नीच Tendency के होने Of प्रमाण पुख्ता Will happen. बाकी Government इन्हें Head But बैठा के नाचें... मुझे difference No पड़ता.. स्वार्थी And greedy Tendency जन्मजात Each जीव की होती Is,HOF
3085,"Abp न्यूज़ की Team 9 जून को assault करने वाले,, तैय्यब खान और साजिद पकड़े Went. अब This खबर दिखाने की Courage एबीपी न्यूज़ I नही Is.. No तो सेकुलरिज्म danger I Come जाएगा।। follow करें @Nationfirst0012",HOF
3086,उमपा Of New Hall नेता बने शेरी लुंड ! | first headlines india http://www.firstheadlinesindia.com/2019/05/blog-post.html?m=1 …,NOT
3087,#NoTobaccoDay नशा नाश Of कारण Is Intoxication to do वालों Of destroy होताहै इस संसारमें #dogs जैसी जिंदगी live और of dying बाद #नर्क को प्राप्त होतेहैं Because परमात्मा To to get Of लिए हमारे Body के अंदर से Sushmana मना द्वार निकलताहै He द्वार सिगरेट Tobacco खाने से बंद Are goes Sadhanatv7:30s,NOT
3088,"लो जी, 3000 करोड़ में Made Sardar Patel Did China में बनी Sculpture ही Groove Tax गई, अब पता No Rain का Water लीक रहा है या दलाली Of Sweat even though लोगो,3000 Ten million ₹ In कितने School कॉलेज खुल सकते थे, अब”रफ़ू”करते रहो",HOF
3089,"वैसे तू रात In अपनी बहन To नीचे से डालता होगा They भी ओरिजनल और Before Night Of बाद Neighbour से pours होगा And your in तो Streets की रजिस्टर्ड रंडी will be ,",HOF
3090,"गांड फटे, तो हम याद Returns ~When world need help hmm Good गांडू",HOF
3091,"पुलवामा Of Martyrs के नाम But vote मांगे Now बिहार Of 200 बच्चों Did मौत पर भी वोट मांगना,, @ziddy_zoya_ @Anjoubrahah43",HOF
3092,गलती From Any नॉन ब्राह्मण किसी मंदिर Of Priest बन go कौन हाथ planted मादरचोद,HOF
3093,Tumare he paale hue madarsachhap Hain Jo atank machaye hue hain,HOF
3094,English Wala pyaar with maarta hai Hindi I'm crazy ass maardeta two.,HOF
3095,@ArvindKejriwal Madharchod अब You टूटते मंदिर नहीं seen are हैं?.. Ab khuch बोल Basterd सुअर,HOF
3096,अगर सरकारी अधिकारीयों क़ो These Video देखकर शर्म आये So @Airtel_Presence @airtelindia But कार्यवाई do ॥ No So येही समझा जायेगा की जनता की value 0 है @DoT_India @rzahrma @SanjayDhotreMP @OfficeOfRSP,HOF
3097,सोनिया के पास 20000 Ten million Did संपत्ति कहा From आई।गाड मरवा या लुंड suck Of.,HOF
3098,Go बे bsdk गांड मरा तू And अपना ज्ञान अपने पास रखियो What बोला you mc bc Father Too अपने Children To Lyrics देता Is,HOF
3099,"@aimim_national president jb. @asadowaisi sb. When law with Jharkhand #AIMIM Pradesh President #Habbanmalk sahab ne apni team the sath Marhoom #tabrez_ansari ke Ghar unki mother gold unki Bewa se Mulaqat by doing 50,000/= rs ki madad di, Aur Tabrez ke liye insaf kibladai ka wada Kiya,",NOT
3100,"Today सरकार कश्मीर समस्या पर तो बहस Doing चाहती is, but EVM समस्या,जिससे पूरा Nation प्रभावित Are Stayed is, than वह trowel क्यों काटती Is,,,",HOF
3101,Party me jaatiwaad katm kijiye aur Only better candidates Bring... only then safalta milne sakti hai.,NOT
3102,Tomorrow @Harsh7tripathi ने मुझसे कहा कि भाई When से ब्रेकअप हुआ Is तब से पूरी Life में Darkness Are गया Is . . . . . . . Me- भाई When all चाँद तारे you पहले ही तोड़ चुका है तो अब Darkness So Will happen ही।,HOF
3103,ये सब सूअर कि offspring हे... Bhenchod ये All आतंकियों Of साथ करके दिखाओ Bastards... जिस थाली In accounts This उसी मे छेद Do हे... उडा Give चाहिये गोलियों से Years To....,HOF
3104,बापू We Ashamed हैं To you मारने वाले Terrorist गोडसे To Patriot बताने वाले अभी ज़िंदा Is. #प्रज्ञा_ठाकुर #BJP #RSS,HOF
3105,"Sister के लौडे, whore के Seed जब हिन्दू Goddess देवताओ Of चिञ America, Europe मे Sandal, toilet सीट पर बनाए goes है Then तुम people के मुह From एक शब्द No निकलता And अब रन्डी रोना रो रहे हो",HOF
3106,अब What difference falls Is कि Children मरते come on बच्चियों के Together हैवानियत हो Stayed Is? अब तो चुनाव खत्म Are चुका Is. अब कोई आपको पूछने नही आएगा आप public Is आपको only वोट Of लिए याद किया जाता Is. You हिंदुत्व-पाकिस्तान And मंदिर Pay vote Did है तो सरकार आपके Children कैसे सुरक्षित रखेगी?,HOF
3107,कौन बना रहा है भेनचोद This way memes. आधे घंटे से laughing Stayed am.,HOF
3108,"#pragya_thakur चुनाव fought तो मीडिया को Any आपत्ति नहीं Is, मगर 5 बार विधायक And 1 बार सांसद stay के बावजूद Atiq अहमद Of Name But माफिया, bahubali And ना जाने What What कहा go Is ? प्राइम Time In डॉन by saying छवि बिगाड़ी जाती है. क्या गरीबो की आवाज़ Raise, उनकी मदद करना गुण्डागर्दी है ?",HOF
3109,Moonlight चौक made जम्मू कश्मीर चांदनी चौक में पत्थरबाजों Did पत्थरबाजी #Moonlight चौक #Delhi #stone thrower,HOF
3110,6. religion नही सिखाता each other मे hatred करना। Cora झूठ religion के नाम पर only islamic extremists has कश्मीर From भगाया मजहब के Name But ही देश का बंटवारा कराया। 30 Lakh लोग मारे गए।,NOT
3111,"मनिशंकर अय्यर Of #Lowly Statement Of बाद गुरु पित्रोदा का #हुआ_हुआ Statement तो वह forgot हुई fixed deposit Is जो अब by going मैच्योर हुई है, #भाजपा ने Hand की हाथ कैश Karli",HOF
3112,साले Bastard This only मस्जिद broken होति So तुम सबके गांड में Itching मच जाती । दोगला brother-in-law ।।,HOF
3113,विमल To to see आए Neetu Of पिता बोले हमें विमल पसंद है... तभी Vimal Of बापू बोले But हमें So कमलापसंद है नीतू का बाप झिला picking Side spoke bhosdike रिश्ता हम Neetu daughter का लाए है उसकी Mother कमला Of नहि,HOF
3114,#ज़िंदगी Did This only manner हैं..! पीठ पीछे सब #कमीने And सामने सब #स्वीट Are..! @SwetaSinghAT ji @akhileshanandd ji Tell me @chitraaum ji @sakshijoshii ji @rubikaliyakat ji,HOF
3115,हालात बेकाबू happened तो तेरी खोपड़ी में एक Hair No will survive #जिहादी pig,HOF
3116,यह हरामी हिंदुस्तान की रोटी accounts है And crying Is पाकिस्तान के For,HOF
3117,मतलब Muslim से अपील Did They कांग्रेस को वोट दें। #Lowly खुजलीवाल,HOF
3118,खुद Did बीवी को एक रात Second From ठुकवा asking Is लाल Are So wife कहती नही Bhosdike हलाल happened This हलाला इसे हलाला कहने लगे एक बार Very सारे सुवर एक ही plate In असली सूअरो की तरह खाने मे engaged पड़े I पूछा ये What है in them From एक spoke एसे Dear बढता Is तब मैने उनको told Dear No रोग,HOF
3119,masterstroke वाली दीदी @rubikaliyakat कहां है Bengal मे duty लगी Is क्या आपकी? या फिर भुट्टे खाने यूगांडा Went है आप? बिहार जानती Is वहां अस्पताल की ख़राब व्यस्था से 200 children Did जान जा finished Is? Some the news है? come on These सब ख़बर run From पहले mouth में नोटो की गड्डी ठूस Gave caste Is?,HOF
3120,"हमारे Here young people In One कहावत famous है, लुंड भी They जिसमें उ की मात्रा नहीं है। Both उसी श्रेणी Of हैं",HOF
3121,Situation is fine now Then भी Some घटिया पत्रकार बाबरी Mosque पर whore Weeping क्यों करते है,HOF
3122,New Machine Language One तरफ From #नीच डालो दूसरी तरह #stupid निकलेगा एक Side From #गंदी_नाली_का_कीड़ा डालो second Side From #वाइरस निकले एक तरफ से #रावण pour दूसरी Side #भस्मासुर निकले एक तरफ #हिटलर pour second तरफ #गद्दाफ़ी निकले One तरफ #खून_क_दलाल डालो second तरफ #मौत_का_सौदागर came out,HOF
3123,"PM remembers Shah Bano. Didn't he remember Tabrez Ansari, Akhlaq, aspect Khan? Didn't he remember that his Minister had garlanded the murderers of Alimuddin Ansari? If someone is making the 'gutter' comment, then why do you not give Muslims reservation? @asadowaisi",NOT
3124,So You सब Tax क्या are हो Said गई Country की कूत्ती available दलाल मीडिया जो brother-in-law boar All को secular का पाठ पढ़ाते है....अभी ये घटना किसी मस्जिद में हुई होती So in the year मीडिया और bollywood Of सारे सूअर आ goes ...@sudhirchoudhary ..kaha gye ab,HOF
3125,Yadav caste k leaders k regular murder ho rahe h ab hm sb Yadav strength jaye....aap btao Brother ji,NOT
3126,"Hair काटना Barber का धर्म नहीं धंधा Is, leather की सिलाई Doing मोची का धर्म नहीं धंधा है, इसी तरह worship करना -करवाना,ब्राम्हण Of धर्म No business है। 'कृपया अंधविश्वास From दूर रहें' Victory Bhim*Jai Bharat* Jai Constitution",NOT
3127,ये #कमीने लोग Are... ये #Politics Of लिए #राम की Kind अपने #माँ_बाप को भी #काल्पनिक साबित Tax Give... This way हैं #Congress...,HOF
3128,"Home Home Drain, घर Home गैस जिसकी Stick, His भैस! will form पकोडा, बनेगी Tea स्कूल कॉलेज, भाड़ में जाये! आम आदमियों से, Mind Did बात industrialists From, धन की बात! वाह Ray शासन, तेरा खेल! Justice ask for तो, Are gone जेल,,, @ziddy_zoya @BebakAawaj @VoiceofmyBharat @Anjoubrahah43 @AmbedkarManorma",HOF
3129,"सबसे निवेदन है That सब्र रखे, These महज Speed Is पाकिस्तान की ass में हार्ट अटैक to give की , अभी ये All जीबी रोड Pay Went 74 Year के वृद्ध Of माफिक rain will go",HOF
3130,"बूम बूम bumrah, मुस्तफिजुर की गाँड From निकाल given Date",HOF
3131,"फिल्म Article 15 का Oppose कर रहे कुछ Organization इसका Meaning कहीं तो आग engaged है Truth बर्दाश्त No was, @Anjupra7743 @KhanDecor",HOF
3132,में ‍तेरी‍ हर #चाल‍ From #waqif Huh #मेरी जान #乙ɩŋdԍɩ_kɑ_ɘk_ʜɩssɑ I #कमीने Water में #गुजारा This,HOF
3133,Kal se Earlier so to Very uchaal if tha be. Out gayi saari hekdi,NOT
3134,These हैं भोसडीके फ्रीडम ऑफ़ स्पीच वाले चाटुकार .... Today Fire engaged है their backyard में अब To you burnol की No वैसलीन Did जरूरत पड़ेगी...,HOF
3135,"लहू दौड़ता है जिस्म में टीपू gonna हमारी रगों में #Sweet की तासीर नहीं - Us #पाक sending वालों सुनो, These Country तुम्हारे Father Did जागीर No Is #I__Love__My__India",HOF
3136,"Absolutely, its ceases through love like #Play with other's life #Thief #Lowly #Gunda etcetera etcetera & Yours नानी ने तो आपातकाल के during प्यार का Sea लुटा दिया, Your the departed पिता ने 1984 In Delhi की सड़कों पर प्यार Did sea shedding दी थी।",HOF
3137,"जीसके Near Option था They पाकिस्तान In remain गये जो आजादी Of समय 18 परसेंट Were Today वो सिर्फ Two परसेंट remain गये दुसरे के पास भी विकल्प था Who India In रह gone तब Three करोड थे आज twenty five करोड़ है एक poor man Alive stay Did आरजू कर Stayed है Second फिर से अलग Country मांग रहा है, बोल अब whore कया केहना Is",HOF
3138,"कोई डिबेट में go And चाहे ना go But दो Four हजार रुपए Of For लम्बी Cap putting इस्लाम But bogus बकैती करने वाले Maulana Sure जाते रहेंगे, खुद के बस में बीस vote भी No हैं Streets के, और contracting करेंगे Complete community की. अरे Buddy क्यों गालियाँ खाने का Work करते हो ?",HOF
3139,"#Bihar वालों, जिस 1 alcohol की बोतल Of लिए vote दिया है, Today उसी Did कीमत तुम्हारी औलाद only paid doing है।",HOF
3140,ये human rights और secularism Did नाजायज children Now लगता है एक Others Did ass In मुंह डाल के So गये हैं #TempleTerrorAttack,HOF
3141,"छत्तीसगढ़: Raipur नगर निगम In 'कीचड़ Scandal', बीजेपी के पार्षद ने मोहल्ले Of sewers Did shit सदन में फैलाई https://abpnews.abplive.in/india-news/bjp-corporator-dumps-sludge-in-house-as-a-mark-of-protest-against-raipur-municipal-corporation-1158943 …",HOF
3142,Other caste ko gaali doge to yahi haal Will happen,NOT
3143,abe भड़वे pig Did औलाद अभी तेरी राजनीती बंद Tax Bhenchod हरामी कुत्ते !! Your जैसे आस्तीन के breath को तो Gun Shot Kill देना चाहिए !! My अगर Bus मे Would तो तुझे मे कुत्ते की Death kills भड़वे,HOF
3144,अरे सालो अगर As such you will see तो आज का villain कोहली Is तुक Rhyme by doing 27 Hair But 26 Run Make है । धोनी Of पीछे क्यो पड़ा Is Bay हरामी Manjrekar । पहले Cricket खेलना सिख,HOF
3145,"इंस्पेक्टर ग़ालिब , Bhenchod नाम से So फ़रदीन खान के level की फ़िल्म लग doing है..!!! फ़िल्म नहीं announce नहि Are doing So Its Meaning कुछ भी ख़बर spread रहे है..:(",HOF
3146,बाबारामरहिम का जेल में अच्छा Behaviour है -- BJP लेकिन the caves Of अंधेरों In आचरण change Why जाता है ? @Anjupra7743 @ziddy_zoya @AmbedkarManorma,HOF
3147,भेनचोद जहाँ दिखाया जा Stayed वहां Why No Lyrics रहा ass Bursting है सेल Self की सरकार पर Finger getting up Is तो गांडू पहले you इंसान Is फिर कोई धर्म Then कोई पार्टी brother-in-law liars धर्मवादी जाहिल की औलाद,HOF
3148,Madharcho #@#है Bastard को फांसी होनी चाहिये,HOF
3149,"धन्यवाद Mr Narendra Mr. Modi. Aamir खान जैसे जेहादी mindset the ones लोगोंं को encourage कर आप क्या साबित Doing चाहते Are? इस Bastard has कहा था कि Modi सरकार to come Of Afterwards उसके परिवार को डर seems है और वो भारत छोड़ना Want हैं। votes के लिए Mother भारती Of Insult आप भूल Can हैं, हम नहीं।",HOF
3150,"Jungle Raj in Yogi Raj #UP. People have a new hope on ur leadership bhaya. #President, Samajwadi Party, Odisha",NOT
3151,भगवा From डर Went भड़वा,HOF
3152,अबे पहले Self पर Research Tax ले.... पक्का swag है,HOF
3153,Tum bhi seems hai sulfa Ganjaha pee rakha hai.kuch be bolte to nashedi,NOT
3154,"शर्म शर्म Shame हिन्दुओ..! लज्जाहीन हो have done हो, benevolence Cowardice upon us, sure Is, Any अन्य क़ौम till here That जानवर कुत्ते pig भी अपनी जगह घोषित करके फिर उसकी रक्षा हेतु जान पर खेल जाते हैं, But हिन्दू.? ahhh That World में ऐसी coward कायर क़ौम somewhere और No will get",HOF
3155,Cut रही Electricity तो to cut Two हम Lonely Worried थोड़ी है । कटेगी Electricity So होगा अंधकार कितने घर मे यहां But सिर्फ हमारा House थोड़े Is. Your राज्य में जो Is Electricity So Same righteousness Is । हमारे राज्य में तुम्हारी सरकार थोड़े है ।,HOF
3156,भड़वा Colour पहन Of Victory How सकते हो ये अंग्रेजो की दलाली Of रंग This Then गुलामी करके जिताना So पड़ता only इंग्लैंड को,HOF
3157,Down with So हैं ही ज़हरीली हवा मे साँस लेकर alive And dead होने का फ़र्क़ पिछले Eight days मे Child Child समझ गया generations has First Times saw कि हवा काली नहीं was open हवा मे @AdvAshwaniDubey Down with चिल्ला Take क्योंकि ये the air these के कारण साफ हुयी है.. #SingrauliPollution,HOF
3158,तुम्हारा bogus ढोंगी पाखंडी ठग गिरोह BJP आई टी loose का Of swagger है इससे Any  To कोई परेशानी नहीं Is और No किसी को होगी Because Sanghi हो तो बीजेपी ही will stay लेकिन ढोंग hypocrisy करके cheating करना सही नहीं होता Is दोगलो इस Birth In तो people To the con कर अपना Home भर people लेकिन मौत Very बुरी comes है,HOF
3159,"कटूए fucking रंडी के बीज हलाला की born हम Hindu Who मूठ मार के Drain In बहा देते हैं , उसी वीर्य Did You पैदाईश Are",HOF
3160,"Bastard कुत्ते , मन्दिर But हमला करने guys को गिरफ्तार Tax सूअर की ओलाद",HOF
3161,"नही, Any भी मोदी जी To #नीच नही Will speak",HOF
3162,जब Beard #भगवा रंग In रंगने In कोई दिक्कत No है तो Team इंडिया की Ochre ड्रेस में What calamity आ गई? गजब whore,HOF
3163,जब pale gives Is तो तुम All सुअरो Did तरह to shout लगते। Now तबरेज Of ही देख लो। चोर To पेला तो हर तरफ रंडी रोना on,HOF
3164,Fff seeing pandyas face only annoys me fkn chutiya,HOF
3165,"वो मन्दिर था उसकी statue तोड Gave गयी ,वो To you Minor looks like ह ,If वो मस्जिद या church होती और उसका chose भी उतर जाता So Now You घाघरा उठा कर Hindu terrorism और सबके Belief slogans Of रंडी रोना चालु Tax देते ।। तुम Very grown up दोगले Are",HOF
3166,Delighted to receive my brother & President of @BJP4Delhi Shri @ManojTiwariMP Ji & Head of Media Relations Sh @neelkantbakshi Ji in my office. I congratulated them on the party's stupendous show in the capital & discussed several issues pertaining to development of Delhi.,NOT
3167,"बेशर्मी तो You दिखाते हो हरामखोर,डरा हुआ मुसलमान ही सौ साल Old Temple In तोड़फोड़ Did और Bastard फर्जीवाल टीम silenced Is from him Question क्यों No पूछते हो।।",HOF
3168,ये #कमीने लोग Are... ये #राजनीति के लिए #राम की तरह अपने #mother father को Too #काल्पनिक साबित कर Give... their तो History only Stayed Is... #23_मै_कंग्रेस_गै...,HOF
3169,"Film Actress श्रीदेवी Liquor नही पीती Was -- बीजेपी नेता मतलब You क्या उसके bungalows के बाहर चौकीदारी Do थे,, Follow @VIPINKU57398208",HOF
3170,जो People Too ऐसी घटना Pay चुप बैठे His बॉयकाट करो हरामी brother-in-law,HOF
3171,See a five year guy can twit by his own. और कितने good चाहीये You fucker,HOF
3172,today at Maharashtra assembly MLA @aimim_national @warispathan on drugs and Nariyalwadi Graveyard.,NOT
3173,"श्री #मोदी जी next #jumma #पाकिस्तानियों And #Jaish-e-#pigs To #खून के tears रुलाना Is These मैं आपसे हाथ जोड़कर विनती does हूँ..जो भी #कुत्ते And उनको बचाने the ones #कमीने, Kashmir In मारे जाये his #दफनाने मत... https://www.facebook.com/100001052323769/posts/2383151518396569/ …",HOF
3174,30 Year तक Indian सेना में अधिकारी रहे मोहम्मद सनाउल्लाह Foreigner व terrorist Are और India Excluding escape gonna कनाडाई नागरिक अक्षय कुमार समर्पित राष्ट्रभक्त! भक्तो के Argument Too Calamity हैं,HOF
3175,why Uncle गांड फट रही है क्या Now,HOF
3176,"#Jharkhand के राजभवन और Chief Minister आवास Did cows के लिए fodder के Lale पड़ गए हैं क्योंकि उनके चारे के लिए Any amount of money आवंटित नहीं Did गई है, जिसके कारण supplier has Payment न किए जाने Of Go अब #Fodder to give In असमर्थता pointed out है।",NOT
3177,"सौरभ जी #Media420 Did नमक Bastard की हद तब Par हुई ,When पाकिस्तान में minor Hindu बच्ची का Muslim ने अपहरण करके Him इस्लाम धर्म अपनाने के लिए मजबूर Did , This about In No So मीडिया ने मुंह खोला And No ही Government द्वारा Any Solid कदम उठाया Went",HOF
3178,"कायदे से Today Thala To batting का Opportunity नही मिलना चाहिए वरना Thala गाँड कूट देगा, India की",HOF
3179,"इस देश मे हो क्या Stayed Is जो भी घटना हो For him So राजनीति Of मुद्दा बना take हैं ,Now So हद Are गयी खेल To Too Political एजेंडा बना Gave । जब पत्थरबाज youths पर हमला Do है Then कुछ क्यों नही speaks हैं महबूब मुफ़्ती जी !!! शर्म Do",HOF
3180,nayduu sahab the yaha bhi ho aiyeee badi branded sew lagwaye two find sahab :D:D:D,NOT
3181,तेरी बहनी महतरी लौंडिया Did Discount पशिया की Jhant Mother chod मुँह In लुँड Tax दूँगा,HOF
3182,"ये लोग पैदाइशी हरामी ही होते Are सभी हराम की facilities इन्हें justified looks like है But जो justified हो वो हराम लगता है जैसे जय Hind, भारत माता Did जय इन्हें हराम seems Is लेकिन Victory भीम बोलना, leaders To Greetings करना हराम No है Me So लगता Is Brother-in-law Chuslam ही हराम Tax",HOF
3183,"ये महाशय 'हिंदू समाज पार्टी' झारखंड के अध्यक्ष Is these that Talks सुने As such लगेगा कि #tbrejansari To ऐसे ही लोगो has hit है , Because इनका एक only Target है इस्लाम मुक्त India , मुसलमान मुक्त Jharkhand @JharkhandPolice This way people पर तुरंत action करें। @asadowaisi @sanjayjadshalan @lambalka",HOF
3184,Now 'सुशासन' has been turned into 'कुशासन'. And CM @NitishKumar Dhitashtra बन कर बैठे है। @SushilModi @BJP4Bihar @JanatadalU @rajeevpratapard @mangalpandebjp @jayantsinha @alok_ajay @ShahnawazBJP @RakeshSinha01 @republic,NOT
3185,you Dreams ही seeing are लुंड फकीर।साले UP the ones ही तुजे लतिया न Give तो कहना।,HOF
3186,"AxitPoll को सच करने के For बेईमानी शुरू Are gone Is, गाजीपुर के Jangipur में रखी गयी EVM को बदला जा रहा Is chances पर EVM भरी गाड़ी पकड़ी गयी है सूचना मिलने Of Afterwards गाजीपुर alliance के प्रत्याशी Afzal Ansari Reach have done है पुलिस वाले Officer alliance के प्रत्याशी To Inside No जाने दे रहे",NOT
3187,"35₹ Of पेट्रोल70₹ Bank in में रुपये जमा No करना अपराध व Minimum बैलेंस But कटौती, नोटबन्दी से कनस्तर In जमा hide रुपये Too tax का हथौड़ा,नगद trade, laborer And ठेले step by step वालो को Ruined कर रुपये Deposit कराए? NPA जस के तस,किसानों To मरने left व Industrialist का कर्ज Excuse me? वाह रे Government?",HOF
3188,"RT JSINGH2252: Bhainchod, तेरी तो माँ fuck देंगें, भोसड़ी के,, brother-in-law कटुए https://twitter.com/MsN78601/status/1096082467587588097 …",HOF
3189,"Mohamed शमी अगर सपा बसपा या Congress में शामिल Are जाये तो BJP proven Tax देगी कि अफगानिस्तान वाले मैच में shami has जो wicket लिये They सभी marigolds wide बॉल थीं,,,",HOF
3190,Kashmir में stone pelters Did भीड़ ने भगाया आतंकी.. Law की Book Of First ब्रह्मवाक्य बदलने का वक़्त Come गया है.. सौ मासूम पत्थरबाज भले only मारे जाएं But One आतंकी Avoid नहीं Needed..,HOF
3191,"जम्मू Did आसिफा Of मुद्दा सोनिया gang UN As far as Take Went थी पर अलवर Did Dalit बिटिया की FIR तक दर्ज No होने Gave, #नीच",HOF
3192,Madam एक Work Do हैं एक मस्जिद In We ऐसा ही करते हैं एक सुअर को leave देते हैं then seeing Are आपके Peace पसंद मुसलमान Brother कितना पहल Do हैं Calmness Of For मोहतरमा सौ mice खा कर Cat चली Hajj ऐसा नहीं होता,HOF
3193,"#MuslimsSaveRahul: Musalman to majboori hai Congress, jaise hi musalmano is option will get musalman Congress is chordega. @syedasimwaqar Spokesperson #AIMIM on @News18India @asadowaisi",NOT
3194,ये लाइफ ओके channel the ones Attention India Of नाम बदलकर pussy का चक्कर मौत से Collision क्यों नहीं रख लेते Bhenchod |,HOF
3195,Own फालतु बकवास बंद कर और Knowledge मत दे to all Address Is ये Bastard मुल्लो has किया Is. This only अगर Reverse हुआ Would Then तेरा असली चेहरा दिखता तुम लोगो To Any भाव भी नहीं पूछता सिर्फ लोगो की Outburst निकालने के For रखे be Are.,HOF
3196,"न्यूजीलैंड के 350 Christians has उसी Mosque In क़बूला इस्लाम- मेरे God Did कुदरत देखो जहां मुसलमानो Of Blood बहता है, वहीं इस्लाम को light up कर देता Is.",HOF
3197,अबे brother-in-law इमाम बुखारी। तेरी Terrorist कॉम कुछ भी करती are And मीडिया उसको दिखाए भी No. This Too Your sariyat में wrote Is क्या।सुअर के बच्चे,HOF
3198,#पप्पू One दोस्त Did #Marriage In गया... #Pandit_ji--#worship की #थाली_लाओ #pappu_thali ले आया... पीछे से #पूजा भागती हुई आई... --खाना So खाने Give #bastard...,HOF
3199,"फिल्मों मे Work करना इस्लाम मे हराम है :जायरा वसीम Meaning Saif, Shahrukh, Aamir, सलमान ये all Muslim हरामी हैं Oppose करो their",HOF
3200,"Bhenchod @Till today @DailyO_ , कभी शहीदों Of घर वालो की Talk Too Listen लेना, कभी बंगाल, Kerala, कर्नाटक In मारे जा रहे Hindus से भी हाल चाल पूछ Take.",HOF
3201,"In the last 5 years, India has witnessed an era of unprecedented growth in every field. PM @narendramodi govt has laid the foundation of a New India, which is not only asserting itself in the world order but also working tirelessly to lift living standards of its citizens.",NOT
3202,कश्मीर घाटी का terrorist Muslim सूअर,HOF
3203,मंदिर to break वाला मुस्लमान No Are सकता So फिर उनको सुअर Lyrics दे Any दिक्कत So नहीं होगी...,HOF
3204,"Happy Birthday Sh @PiyushGoyal Ji, God bless you good health and long life.",NOT
3205,कुछ हरामि गद्दारों Did वजह से पिछड़ता Happened Our India का स्वर्ग,HOF
3206,#ब्रेकिंग_न्यूज़ #Saira_Wasim ने मुस्लिम artists To हरामी बताया,HOF
3207,"To all दर्दनाक वास्तविकता This है That, Gauri Did हत्या कर दी गई और प्रज्ञा Parliament Of लिए Chosen गई। #लोकसभाचुनाव2019 #प्रज्ञा_ठाकुर",HOF
3208,"We Asked Devotees से Hows The Josh? उन्होने कहा..”राहुल ने उडा दिये होश हमारे मालिक फेकू Now As far as है Fainted""",HOF
3209,"nobility @RahulGandhi ने five साल In कुल @1500 rallies की और Bus One ड्रेस सफेद कुर्ता पजामा only to see To found नीच #भांड @narendramodi जो Each बार अपना Father changing है ने पाँच Year में 2500 rallies Did और करीब @23455 ड्रैस changes हुए दिखा, और जनता को Own गरीबी का Drama दिखता है #भांड #नीच",HOF
3210,One terrorism Did आरोपी हिन्दुत्व Of Name पर संसद में पहुँच gone और सच Of For लड़ने वाले गुजरात के IPS Sanjeev Bhatt humanity के Name पर उम्र भर के लिए जेल access गए। सोचिए! These है न्यू इण्डिया,HOF
3211,"जिसदिन #pragya_thakur To Make उम्मीदवार #BJPSinisterAgenda आगया Was बाहर। This Who Is happening इस Election I don't है Simple वक्त रहते रूकानहीं So, fatal होगा देश के साम्प्रदायिक harmony, peace, unity के लिए, दुष्परिणाम will be इसके Extraordinary. @INCIndia @rssurjewala @INCTharoorian @RitaSha34562588",NOT
3212,"NDTV Now SEBI From Loan नही ले सकता लोन This देश In विजयमालिया niravmodi To ही असानी से मिलता है,,,",NOT
3213,पुलिस custody In Death Of मामलों In मुआवजा to give की Plan की मांग करने वाली याचिका But सुनवाई From सुप्रीम कोर्ट has deny किया। याचिकाकर्ता संस्था Citizens अगेंस्ट हेट को हाई court का Door खटखटाने की Advice दी,NOT
